id	compound	class	paraphrase	correct	score
0	布鞋	COMP-R	布鞋是布做成的鞋	1	2.5791635513305664
0	布鞋	CONT-R	布鞋是装布的鞋	0	6.378726482391357
0	布鞋	CONT-R	布鞋是有布的鞋	0	5.060313701629639
0	布鞋	PARTONOMY	布鞋是布的鞋	0	3.9449570178985596
0	布鞋	USG-R	布鞋是用布的鞋	0	4.524502754211426
0	布鞋	PRODUCTION	布鞋是生产布的鞋	0	3.340557098388672
0	布鞋	TOPIC-R	布鞋是关于布的鞋	0	2.144318103790283
0	布鞋	PURPOSE	布鞋是为布设计的鞋	0	2.937633991241455
0	布鞋	PURPOSE	布鞋是为布设立的鞋	0	3.7985687255859375
0	布鞋	LOCATION	布鞋是在布上的鞋	0	3.4393811225891113
0	布鞋	LOCATION	布鞋是在布边的鞋	0	5.560943603515625
0	布鞋	LOCATION	布鞋是在布里的鞋	0	5.409701824188232
0	布鞋	LOCATION	布鞋是在布中的鞋	0	4.169923782348633
0	布鞋	PROD-R	布鞋是布产生的鞋	0	3.0739493370056152
0	布鞋	PROD-R	布鞋是布发出的鞋	0	4.11256742477417
1	钢板	COMP-R	钢板是钢做成的板	1	2.9000158309936523
1	钢板	CONT-R	钢板是装钢的板	0	5.86796236038208
1	钢板	CONT-R	钢板是有钢的板	0	4.797711372375488
1	钢板	PARTONOMY	钢板是钢的板	0	4.090814113616943
1	钢板	USG-R	钢板是用钢的板	0	4.544220924377441
1	钢板	PRODUCTION	钢板是生产钢的板	0	2.7183847427368164
1	钢板	TOPIC-R	钢板是关于钢的板	0	3.006537675857544
1	钢板	PURPOSE	钢板是为钢设计的板	0	2.907383918762207
1	钢板	PURPOSE	钢板是为钢设立的板	0	3.8178341388702393
1	钢板	LOCATION	钢板是在钢上的板	0	2.962459087371826
1	钢板	LOCATION	钢板是在钢边的板	0	4.655599594116211
1	钢板	LOCATION	钢板是在钢里的板	0	3.822633743286133
1	钢板	LOCATION	钢板是在钢中的板	0	3.4422476291656494
1	钢板	PROD-R	钢板是钢产生的板	0	2.4666748046875
1	钢板	PROD-R	钢板是钢发出的板	0	3.9615366458892822
2	铁道	COMP-R	铁道是铁做成的道	1	4.191969871520996
2	铁道	CONT-R	铁道是装铁的道	0	5.772150993347168
2	铁道	CONT-R	铁道是有铁的道	0	4.676855564117432
2	铁道	PARTONOMY	铁道是铁的道	0	4.134012699127197
2	铁道	USG-R	铁道是用铁的道	0	5.24686336517334
2	铁道	PRODUCTION	铁道是生产铁的道	0	3.868588447570801
2	铁道	TOPIC-R	铁道是关于铁的道	0	3.720374345779419
2	铁道	PURPOSE	铁道是为铁设计的道	0	3.731004476547241
2	铁道	PURPOSE	铁道是为铁设立的道	0	4.481456279754639
2	铁道	LOCATION	铁道是在铁上的道	0	4.4375762939453125
2	铁道	LOCATION	铁道是在铁边的道	0	5.881196022033691
2	铁道	LOCATION	铁道是在铁里的道	0	5.106637954711914
2	铁道	LOCATION	铁道是在铁中的道	0	4.674734115600586
2	铁道	PROD-R	铁道是铁产生的道	0	4.572697639465332
2	铁道	PROD-R	铁道是铁发出的道	0	5.62069034576416
3	雪人	COMP-R	雪人是雪做成的人	1	3.306973934173584
3	雪人	CONT-R	雪人是装雪的人	0	6.414013385772705
3	雪人	CONT-R	雪人是有雪的人	0	4.400636196136475
3	雪人	PARTONOMY	雪人是雪的人	0	3.068105697631836
3	雪人	USG-R	雪人是用雪的人	0	5.047313690185547
3	雪人	PRODUCTION	雪人是生产雪的人	0	3.84505033493042
3	雪人	TOPIC-R	雪人是关于雪的人	0	2.4385552406311035
3	雪人	PURPOSE	雪人是为雪设计的人	0	4.039549827575684
3	雪人	PURPOSE	雪人是为雪设立的人	0	4.426348686218262
3	雪人	LOCATION	雪人是在雪上的人	0	3.160815954208374
3	雪人	LOCATION	雪人是在雪边的人	0	4.929126262664795
3	雪人	LOCATION	雪人是在雪里的人	0	4.239563941955566
3	雪人	LOCATION	雪人是在雪中的人	0	3.3932979106903076
3	雪人	PROD-R	雪人是雪产生的人	0	2.8141961097717285
3	雪人	PROD-R	雪人是雪发出的人	0	5.252301216125488
4	草帽	COMP-R	草帽是草做成的帽	1	3.559445858001709
4	草帽	CONT-R	草帽是装草的帽	0	6.1286468505859375
4	草帽	CONT-R	草帽是有草的帽	0	4.469542026519775
4	草帽	PARTONOMY	草帽是草的帽	0	4.37509298324585
4	草帽	USG-R	草帽是用草的帽	0	3.7071850299835205
4	草帽	PRODUCTION	草帽是生产草的帽	0	3.761505603790283
4	草帽	TOPIC-R	草帽是关于草的帽	0	2.593892812728882
4	草帽	PURPOSE	草帽是为草设计的帽	0	3.506169557571411
4	草帽	PURPOSE	草帽是为草设立的帽	0	3.989954710006714
4	草帽	LOCATION	草帽是在草上的帽	0	2.7740707397460938
4	草帽	LOCATION	草帽是在草边的帽	0	4.224437713623047
4	草帽	LOCATION	草帽是在草里的帽	0	3.765080690383911
4	草帽	LOCATION	草帽是在草中的帽	0	3.386711597442627
4	草帽	PROD-R	草帽是草产生的帽	0	3.810370445251465
4	草帽	PROD-R	草帽是草发出的帽	0	5.3917107582092285
5	瓷碗	COMP-R	瓷碗是瓷做成的碗	1	2.5608348846435547
5	瓷碗	CONT-R	瓷碗是装瓷的碗	0	4.989253520965576
5	瓷碗	CONT-R	瓷碗是有瓷的碗	0	4.081271648406982
5	瓷碗	PARTONOMY	瓷碗是瓷的碗	0	3.2044765949249268
5	瓷碗	USG-R	瓷碗是用瓷的碗	0	4.1813788414001465
5	瓷碗	PRODUCTION	瓷碗是生产瓷的碗	0	2.524223566055298
5	瓷碗	TOPIC-R	瓷碗是关于瓷的碗	0	2.243133544921875
5	瓷碗	PURPOSE	瓷碗是为瓷设计的碗	0	2.6745402812957764
5	瓷碗	PURPOSE	瓷碗是为瓷设立的碗	0	3.65450382232666
5	瓷碗	LOCATION	瓷碗是在瓷上的碗	0	2.951254367828369
5	瓷碗	LOCATION	瓷碗是在瓷边的碗	0	4.147517204284668
5	瓷碗	LOCATION	瓷碗是在瓷里的碗	0	3.078616142272949
5	瓷碗	LOCATION	瓷碗是在瓷中的碗	0	3.2848339080810547
5	瓷碗	PROD-R	瓷碗是瓷产生的碗	0	3.0800600051879883
5	瓷碗	PROD-R	瓷碗是瓷发出的碗	0	3.8626832962036133
6	骨牌	COMP-R	骨牌是骨做成的牌	1	2.539628028869629
6	骨牌	CONT-R	骨牌是装骨的牌	0	6.002097129821777
6	骨牌	CONT-R	骨牌是有骨的牌	0	5.167635440826416
6	骨牌	PARTONOMY	骨牌是骨的牌	0	4.138142108917236
